u,v,key,osmid,highway,lanes,maxspeed,name,oneway,ref,reversed,length,geometry,junction,access,width,tunnel,bridge
10624200323,52162350,0,1140215748,tertiary,2,30 mph,North Street,True,,False,10.149027132031716,"LINESTRING (430431.9282925816 433968.60708146275, 430440.4947738017 433974.0922943135)",,,,,
26298420,1022749752,0,4372130,trunk,2,30 mph,St Peters Street,True,A61,False,19.14300705885632,"LINESTRING (430689.21666127595 433686.92692864686, 430691.3947415109 433676.1819707105, 430693.26490221056 433668.20546612586)",,,,,
26298420,643907,0,845622686,trunk,3,30 mph,Eastgate,True,A61,False,43.521111259757774,"LINESTRING (430689.21666127595 433686.92692864686, 430687.4365887443 433680.11708082433, 430683.88647432806 433674.03000400646, 430678.83338683535 433669.12362869375, 430675.7352924457 433667.4455539327, 430672.6438552552 433665.75639838027, 430665.10594552563 433664.1049549446, 430657.41474146326 433664.744554162)",roundabout,,,,
1022749752,26661432,0,"[663639113, 29053006]",trunk,2,30 mph,St Peters Street,True,A61,False,166.31425281718725,"LINESTRING (430693.26490221056 433668.20546612586, 430694.42624918075 433659.8349047224, 430696.6132002309 433650.7589625515, 430700.17947852274 433639.26649369264, 430703.2525339829 433630.67478353216, 430704.57166698563 433627.39000671136, 430709.1452504506 433615.98201789975, 430714.18778945506 433607.40319904324, 430718.69135484385 433599.65533618047, 430719.19763111905 433598.7907924828, 430725.51987744967 433587.9283283568, 430739.57692836854 433564.7662470172, 430741.47465581127 433561.65216472116, 430755.52137883235 433535.0631419632, 430764.82783371315 433519.1689114199)",,,,,
7275677007,9755805529,0,4372004,unclassified,2,20 mph,Vicar Lane,False,,False,137.53395501993538,"LINESTRING (430412.7448430089 433719.02966789564, 430411.66869901627 433706.19400095334, 430411.1006495195 433703.38647785096, 430409.963106951 433697.9939497943, 430404.37720970274 433671.57716581644, 430400.4275954649 433652.87042754435, 430399.4560952695 433648.2800759071, 430397.61324888346 433640.924744988, 430393.73904298455 433625.82344265725, 430385.52472417377 433596.35217353865, 430382.29803167796 433585.0046564636)",,yes,,,
7275677007,4540786888,0,5947236,unclassified,1,20 mph,Eastgate,True,,False,227.2793572617666,"LINESTRING (430412.7448430089 433719.02966789564, 430421.56709641474 433721.71265297977, 430467.1733524571 433714.8430454418, 430477.95654359966 433713.76702712197, 430532.5977606459 433708.29188758146, 430562.9097815747 433704.40576336184, 430585.50212768733 433701.50428371807, 430601.5152055206 433699.45012830745, 430605.2869863165 433698.8293882868, 430610.97456109745 433697.3532869875, 430616.04741864814 433695.19447502587, 430623.09759025206 433692.8482924345, 430626.14244951354 433692.58999726933, 430630.5709273068 433693.2864732377, 430637.69211949094 433694.18967509083)",,yes,,,
4540786888,643946,0,845622689,trunk,3,30 mph,Eastgate,True,A61,False,1.9880589653813254,"LINESTRING (430637.69211949094 433694.18967509083, 430638.08778570016 433696.139371668)",roundabout,,,,
26298424,26298426,0,27767549,unclassified,,20 mph,Templar Street,False,,False,89.15540866680446,"LINESTRING (430570.6592156106 433834.389932335, 430550.4626008491 433839.69923811394, 430529.94503117166 433843.7270110417, 430497.33979164413 433851.97110303165, 430492.2819844654 433852.8617340493, 430487.53039692575 433852.24117357016, 430483.8061386816 433850.6370427394)",,,,,
26298424,26298425,0,27767549,unclassified,,20 mph,Templar Street,False,,True,29.352018972548333,"LINESTRING (430570.6592156106 433834.389932335, 430584.3278530828 433831.18556504627, 430599.53903946496 433828.803517592)",,,,,
26298426,26298424,0,27767549,unclassified,,20 mph,Templar Street,False,,True,89.15540866680446,"LINESTRING (430483.8061386816 433850.6370427394, 430487.53039692575 433852.24117357016, 430492.2819844654 433852.8617340493, 430497.33979164413 433851.97110303165, 430529.94503117166 433843.7270110417, 430550.4626008491 433839.69923811394, 430570.6592156106 433834.389932335)",,,,,
26298426,342579616,0,30831678,tertiary,,20 mph,Edward Street,False,,True,27.505843776801527,"LINESTRING (430483.8061386816 433850.6370427394, 430481.7334887762 433824.94393149274, 430481.5537508964 433823.2070513646)",,,,,
342579616,26298428,0,30831677,tertiary,,20 mph,Edward Street,True,,False,72.90252399083887,"LINESTRING (430481.5537508964 433823.2070513646, 430477.5296032509 433782.5696903522, 430476.49963753426 433776.8551783832, 430475.08110659063 433769.102019473, 430473.7643748078 433758.8572164101, 430472.7296614031 433750.8283910499)",,,,,
342579616,26298426,0,30831678,tertiary,,20 mph,Edward Street,False,,False,27.505843776801527,"LINESTRING (430481.5537508964 433823.2070513646, 430481.7334887762 433824.94393149274, 430483.8061386816 433850.6370427394)",,,,,
26298428,342529332,0,1009731641,living_street,2,20 mph,Lady Lane,False,,True,41.20130308479903,"LINESTRING (430472.7296614031 433750.8283910499, 430431.9658237903 433757.58468823566)",,,,,
26298428,26298429,0,583053002,tertiary,1,20 mph,Lady Lane,True,,False,85.94352496745043,"LINESTRING (430472.7296614031 433750.8283910499, 430477.99349278037 433749.672042846, 430493.65327083843 433746.2021780207, 430525.5373208771 433739.5778139519, 430557.2815469745 433734.2100355462)",,yes,,,
342529332,26298428,0,1009731641,living_street,2,20 mph,Lady Lane,False,,False,41.20130308479903,"LINESTRING (430431.9658237903 433757.58468823566, 430472.7296614031 433750.8283910499)",,,,,
26298429,26298430,0,583053002,tertiary,1,20 mph,Lady Lane,True,,False,31.31490687209851,"LINESTRING (430557.2815469745 433734.2100355462, 430588.23501791316 433728.90407742467)",,yes,,,
26298429,26298424,0,5949167,unclassified,,20 mph,Templar Lane,True,,False,101.00448041386866,"LINESTRING (430557.2815469745 433734.2100355462, 430562.06890023325 433769.8233198923, 430563.6942679752 433782.2064218329, 430570.6592156106 433834.389932335)",,,,,
26298430,342579576,0,5949166,unclassified,,20 mph,Templar Place,True,,False,25.24165231110771,"LINESTRING (430588.23501791316 433728.90407742467, 430591.0750941425 433754.00141476083)",,,,,
26298430,2014304918,0,616128591,tertiary,2,20 mph,Lady Lane,True,,False,19.588808384786702,"LINESTRING (430588.23501791316 433728.90407742467, 430607.4557211205 433724.8458466785)",,,,,
342579576,26298425,0,5949166,unclassified,,20 mph,Templar Place,True,,False,75.23213031395751,"LINESTRING (430591.0750941425 433754.00141476083, 430599.53903946496 433828.803517592)",,,,,
342579576,342579578,0,30831666,unclassified,,20 mph,Lydia Street,True,,False,40.506196299806625,"LINESTRING (430591.0750941425 433754.00141476083, 430631.34272314416 433748.63405978924)",,,,,
2014304918,9791699,0,190821082,unclassified,1,20 mph,Lady Lane,True,,False,27.503005592366655,"LINESTRING (430607.4557211205 433724.8458466785, 430622.2163082974 433727.97960989433, 430625.2496036063 433729.4903313129, 430628.3994042543 433732.32585258794, 430630.2738261808 433736.7997562917)",,,,,
2014304918,1675168064,0,616128591,tertiary,2,20 mph,Lady Lane,True,,False,26.947218467427746,"LINESTRING (430607.4557211205 433724.8458466785, 430610.6745679617 433724.1658741457, 430624.98795656476 433721.1327226219, 430626.35993688693 433720.84126160503, 430629.4468388043 433720.19382020796, 430633.8670016974 433719.1322793114)",,,,,
26298434,26298435,0,453297314,unclassified,,20 mph,Bridge Street,False,,False,38.97358960267747,"LINESTRING (430673.1628840412 433966.3497965225, 430663.1868373991 433928.64410039515)",,,,,
26298434,52167611,0,453297314,unclassified,,20 mph,Bridge Street,False,,True,8.773072472401315,"LINESTRING (430673.1628840412 433966.3497965225, 430675.3467452304 433974.85349022143)",,,,,
26298434,26298438,0,4325683,unclassified,,20 mph,Gower Street,False,,False,147.05697311919815,"LINESTRING (430673.1628840412 433966.3497965225, 430712.179986944 433955.5453113625, 430737.2232097334 433949.35607864184, 430746.9987788038 433947.1837021797, 430770.5155910526 433943.76624199096, 430806.98151217605 433939.37686518347, 430809.1768049511 433939.0797355778, 430813.5877346701 433938.3966020002, 430817.56279899366 433937.88863285223)",,,,,
52167611,26298434,0,453297314,unclassified,,20 mph,Bridge Street,False,,False,8.773072472401315,"LINESTRING (430675.3467452304 433974.85349022143, 430673.1628840412 433966.3497965225)",,,,,
52167611,52167543,0,453297314,unclassified,,20 mph,Bridge Street,False,,True,21.09953070433735,"LINESTRING (430675.3467452304 433974.85349022143, 430680.5151081194 433995.3264164707)",,,,,
52167611,304904907,0,6242231,unclassified,,20 mph,Nile Street,False,,False,132.92081814707944,"LINESTRING (430675.3467452304 433974.85349022143, 430628.14963761484 433987.6410235048, 430551.5968553986 434010.51863363537, 430547.29409020353 434011.8035412418)",,,,,
26298438,26298434,0,4325683,unclassified,,20 mph,Gower Street,False,,True,147.05697311919815,"LINESTRING (430817.56279899366 433937.88863285223, 430813.5877346701 433938.3966020002, 430809.1768049511 433939.0797355778, 430806.98151217605 433939.37686518347, 430770.5155910526 433943.76624199096, 430746.9987788038 433947.1837021797, 430737.2232097334 433949.35607864184, 430712.179986944 433955.5453113625, 430673.1628840412 433966.3497965225)",,,,,
26298438,8674724116,0,491178802,trunk,2,30 mph,Regent Street,True,A61,False,104.06085280847716,"LINESTRING (430817.56279899366 433937.88863285223, 430819.54429356696 433947.0809026472, 430821.40737880673 433950.23077397374, 430829.0727490727 433996.57796561485, 430836.10442046874 434040.1060378121)",,,,,
304904904,26298435,0,6072860,unclassified,,20 mph,Trafalgar Street,False,,False,150.97882823574807,"LINESTRING (430517.98284673464 433971.4800642036, 430603.7037835772 433945.70205203374, 430618.6772469717 433941.3380261413, 430640.7840731657 433934.95110238146, 430663.1868373991 433928.64410039515)",,,,,
304904904,52350420,0,6072860,unclassified,,20 mph,Trafalgar Street,False,,True,41.92427763097761,"LINESTRING (430517.98284673464 433971.4800642036, 430485.5783549295 433980.3931180007, 430481.8333185225 433982.004372844, 430477.9606894626 433983.99309871125)",,,,,
304904904,304904907,0,6242225,unclassified,,20 mph,Brunswick Row,False,,True,49.79392457069152,"LINESTRING (430517.98284673464 433971.4800642036, 430540.48654775834 434003.25869657437, 430547.29409020353 434011.8035412418)",,,,,
8674724116,395469494,0,936169265,unclassified,,,Millwright Street,True,,False,9.14551765916647,"LINESTRING (430836.10442046874 434040.1060378121, 430845.1888891188 434038.8416904068)",,,,,
8674724116,9823138,0,491178802,trunk,2,30 mph,Regent Street,True,A61,False,68.76265236346313,"LINESTRING (430836.10442046874 434040.1060378121, 430842.6995883467 434083.8871630883, 430843.5877274341 434090.0570130354, 430846.8745860937 434108.0588417138)",,,,,
26298440,26298445,0,6072858,residential,,30 mph,Bell Street,True,,False,37.613952379629815,"LINESTRING (430855.8371248155 433894.8807327759, 430826.7181465904 433899.7852848844, 430824.2256431657 433900.20284479356, 430821.6928800421 433899.73003168346, 430819.3015599393 433897.77834080905)",,,,,
26298440,395471671,0,34423762,unclassified,,30 mph,Mabgate Green,True,,False,101.99529779638445,"LINESTRING (430855.8371248155 433894.8807327759, 430882.18977328256 433988.0816778344, 430883.5133809388 433993.130635833)",,,,,
26298445,3381506667,0,145796727,tertiary,1,30 mph,,True,,False,61.72420238327922,"LINESTRING (430819.3015599393 433897.77834080905, 430820.22855555324 433885.00022301124, 430817.3337482207 433866.43355064583, 430817.0432133228 433860.5235385713, 430817.30996921216 433855.0066084275, 430818.48221128515 433849.0171892113, 430824.3913128122 433837.8628574556)",,,,,
26298445,3381506666,0,491178797,trunk,2,30 mph,Regent Street,True,A61,False,53.652449765353566,"LINESTRING (430819.3015599393 433897.77834080905, 430816.598082309 433887.1905351562, 430810.88760642277 433861.07282709656, 430809.5344538546 433855.48963197053, 430805.71095217887 433845.9403615572)",,,,,
395471671,395471672,0,162489422,unclassified,,30 mph,Hope Road,False,,False,11.328430601477372,"LINESTRING (430883.5133809388 433993.130635833, 430872.380414761 433995.39393579983)",,,,,
395471671,1591373213,0,"[162489416, 162489422, 145796711]",unclassified,,30 mph,Hope Road,False,,True,65.31682260596281,"LINESTRING (430883.5133809388 433993.130635833, 430911.3503553132 433981.7869521036, 430923.5045716928 433976.4818449236, 430943.75832122687 433967.4805695849)",,,,,yes
26298441,26298440,0,6072858,residential,,30 mph,Bell Street,True,,False,25.881307185039482,"LINESTRING (430876.49074299104 433879.194841751, 430871.34053486196 433883.1108296579, 430855.8371248155 433894.8807327759)",,,,,
26298441,1591373193,0,"[6072857, 1020974237]",living_street,2,20 mph,Mabgate,False,,"[False, True]",14.614563341723509,"LINESTRING (430876.49074299104 433879.194841751, 430871.6460648836 433873.71105173964, 430866.8080349524 433868.2161842468)",,,,,
1591373193,26298441,0,"[6072857, 1020974237]",living_street,2,20 mph,Mabgate,False,,"[False, True]",14.614563341723509,"LINESTRING (430866.8080349524 433868.2161842468, 430871.6460648836 433873.71105173964, 430876.49074299104 433879.194841751)",,,,,
1591373193,26298442,0,"[6072857, 1418113839]",living_street,,20 mph,Mabgate,False,,True,38.47869117262847,"LINESTRING (430866.8080349524 433868.2161842468, 430863.9271239749 433865.5936686108, 430846.4712927382 433849.71285053936, 430838.2933431613 433842.2712033092)",,,,,
1591373193,6592118493,0,"[823888307, 701957516, 167650262]",unclassified,2,20 mph,"[""Saint Mary's Street"", 'Rider Street']",False,,True,371.78036740560856,"LINESTRING (430866.8080349524 433868.2161842468, 430871.7780807271 433865.6564241755, 430873.5097272484 433864.75545075885, 430877.75285683386 433862.55808622995, 430882.62792285427 433860.4205150609, 430887.7210049641 433858.184246182, 430967.1723434394 433824.9058083937, 430985.90101451066 433816.5511052838, 431009.789330951 433805.882894702, 431062.68419574003 433782.5668301438, 431078.09695702087 433775.67035942886, 431085.85435114364 433774.96513323137, 431093.8572543566 433777.9666304722, 431099.5786671751 433780.34107401257, 431108.6609376611 433780.4902687315, 431123.9688950058 433776.49723902834, 431133.630881427 433773.65732988715, 431141.62173649494 433770.52819367335, 431145.1220515044 433768.1369932885, 431149.6571271238 433765.65252484404, 431158.58411370637 433762.4072396682, 431172.66395523713 433757.8832763296, 431183.8515867106 433755.43189949763, 431192.83768090885 433753.2106990621, 431198.9180639364 433752.11621877446, 431205.654890648 433751.3599018962, 431213.9175131937 433748.97816275817)",,,,,
26298442,1591373193,0,"[6072857, 1418113839]",living_street,,20 mph,Mabgate,False,,False,38.47869117262847,"LINESTRING (430838.2933431613 433842.2712033092, 430846.4712927382 433849.71285053936, 430863.9271239749 433865.5936686108, 430866.8080349524 433868.2161842468)",,,,,
3381506667,615978081,0,143460612,unclassified,,,Mabgate,True,,False,39.27505889233436,"LINESTRING (430824.3913128122 433837.8628574556, 430812.67184886243 433821.05184709234, 430811.083178515 433815.22232575214, 430810.88019663177 433812.02772433404, 430810.73101592757 433809.6679540579, 430810.82057021 433808.0663441684, 430812.3972354456 433802.6804025433)",,yes,,,
3381506667,358204014,0,"[1178545764, 454077550]",tertiary,2,30 mph,New York Road,True,,False,176.20520792536766,"LINESTRING (430824.3913128122 433837.8628574556, 430825.63473606337 433835.078303125, 430826.55776132335 433831.93560101604, 430828.3543060413 433829.1769326745, 430837.60915476776 433824.0973396038, 430841.4102043762 433822.0194278824, 430985.65107463807 433773.59051405557)",,,,yes,
26298474,26296951,0,"[616128589, 4325713, 1267509521, 315813909, 315813910, 315813913, 315813915, 39428286, 747861599]",unclassified,1,20 mph,"['Harrison Street', 'New Briggate']",True,,False,223.60761774821097,"LINESTRING (430418.0206696205 433789.2155674341, 430402.66297751135 433789.80591218837, 430393.8974779098 433790.5836275886, 430374.15269208886 433792.23604651913, 430360.7376944078 433796.9669796089, 430346.999224 433800.794624483, 430318.5111905243 433807.95394447853, 430317.57432486163 433808.19267370354, 430298.04885750223 433813.64091847383, 430291.9047414053 433816.4941208913, 430291.8454071851 433819.5646136041, 430294.67097075994 433825.71347242466, 430302.7301046087 433843.53428820707, 430312.7373965859 433861.5790995812, 430323.39778944 433880.47375602357, 430325.0630669354 433883.7111588166, 430326.69342392427 433886.23624941614, 430328.7412832004 433889.3871143736, 430331.7696221175 433893.70145737706, 430332.95748954266 433895.38921386946, 430334.6940985008 433899.81760208076)",,yes,,yes,
26298479,247352905,0,"[22957037, 1489376287]",unclassified,2,,Dudley Way,False,,True,61.89234457583483,"LINESTRING (429999.5230028127 433882.6987136197, 430004.0896404594 433910.19887060695, 430003.77646913717 433921.0673185345, 430003.11461111397 433944.2392878999)",,,,,
26298479,44977061,0,"[331296068, 22957038]",unclassified,2,,"['Cookridge Street', ""St Anne's Street""]",True,,False,126.29868429331334,"LINESTRING (429999.5230028127 433882.6987136197, 429996.78564252565 433881.24592146336, 429993.57460309897 433880.73584462213, 429983.44631820644 433881.44998831826, 429980.34914330154 433881.6749872392, 429978.70806206216 433881.83140221064, 429967.50110300595 433882.3050385902, 429925.21639561665 433887.19792598183, 429921.8089577777 433887.53224933764, 429919.74025291315 433888.64282573503, 429918.2847849471 433890.68079858413, 429917.72733649745 433892.36845161323, 429916.81205790734 433899.5613692325, 429913.83261037193 433919.5586925959, 429912.1500957699 433933.45591371064)",,,,,
247352905,1600382025,0,583053004,tertiary,2,30 mph,Great George Street,True,,False,31.60561484051162,"LINESTRING (430003.11461111397 433944.2392878999, 430020.8701806019 433942.47245062597, 430034.67649810656 433941.3146133637)",,,,,
247352905,26298479,0,"[22957037, 1489376287]",unclassified,2,,Dudley Way,False,,False,61.892344575834834,"LINESTRING (430003.11461111397 433944.2392878999, 430003.77646913717 433921.0673185345, 430004.0896404594 433910.19887060695, 429999.5230028127 433882.6987136197)",,,,,
26300437,643907,0,38732418,trunk,2,30 mph,St Peters Street,True,A61,False,40.461182526882155,"LINESTRING (430684.79440394195 433634.8933783689, 430677.47835712007 433643.6353924299, 430674.2495287551 433646.8409396289, 430671.0273642312 433650.03540619987, 430657.41474146326 433664.744554162)",,,,,
26661423,320952839,0,23162897,tertiary,1,30 mph,Kirkgate,True,,False,10.503610778421061,"LINESTRING (430754.1558423694 433329.2275654825, 430743.7312058109 433327.71286123595)",,,,,
320952839,320943570,0,"[23162897, 1106332523]",tertiary,"['2', '1']",30 mph,Kirkgate,True,,False,123.89220524592007,"LINESTRING (430743.7312058109 433327.71286123595, 430731.6705277467 433328.5685123337, 430690.54917038 433334.975334469, 430674.32215337304 433336.30458546185, 430620.1583270464 433339.6004581131)",,,,,
320952839,320952835,0,29185893,unclassified,,20 mph,Maude Street,True,,False,101.53396987611757,"LINESTRING (430743.7312058109 433327.71286123595, 430738.46122400294 433322.68261690054, 430736.7540567464 433320.82446357724, 430733.7261867519 433315.43060797674, 430733.2226943198 433312.8459958362, 430733.6251136367 433308.7318759714, 430735.6504671748 433304.2500843932, 430740.02630035667 433299.9617049296, 430742.8651297691 433295.9970555055, 430743.5970364104 433290.8614687073, 430739.7608499663 433272.08842902025, 430736.3445022125 433254.5865471187, 430734.52998757455 433233.901888515)",,,,,
26661432,342628235,0,147479103,trunk,3,30 mph,Duke Street,True,A61,False,63.098926087435515,"LINESTRING (430764.82783371315 433519.1689114199, 430781.91760587035 433474.5751959827, 430782.9430694744 433471.88933928485, 430785.3347840127 433463.7716487788, 430786.1973803451 433459.8051926261)",,,,,
26661446,26661448,0,1279025687,unclassified,,,Rose Street,False,,True,54.815810660526665,"LINESTRING (430843.781815548 433603.424051372, 430846.2412520918 433603.050788668, 430868.48854077316 433599.63658933586, 430898.1208571751 433595.09170296893)",,,,,
26661448,26661450,0,312269975,unclassified,,,St Cecilia Street,False,,True,59.15969479001937,"LINESTRING (430898.1208571751 433595.09170296893, 430896.6968308728 433583.26612384664, 430893.46533724904 433555.81835192244, 430891.037827275 433536.320102546)",,,,,
26661448,26661446,0,1279025687,unclassified,,,Rose Street,False,,False,54.815810660526665,"LINESTRING (430898.1208571751 433595.09170296893, 430868.48854077316 433599.63658933586, 430846.2412520918 433603.050788668, 430843.781815548 433603.424051372)",,,,,
26661450,3181227677,0,312269975,unclassified,,,St Cecilia Street,False,,True,27.65585296701906,"LINESTRING (430891.037827275 433536.320102546, 430889.1181620235 433508.7140731779)",,,,,
26661450,26661432,0,"[4372312, 779181825, 779181824]",unclassified,,,St Peters Square,True,,False,127.84029012621816,"LINESTRING (430891.037827275 433536.320102546, 430865.4846178627 433537.5539443202, 430840.3132912688 433535.808567444, 430827.8146954672 433533.2119144852, 430807.68878272135 433528.5068558871, 430797.30734049843 433526.50275042665, 430794.4642760315 433526.1058032932, 430790.23868912656 433525.5885262721, 430772.8458643988 433521.96967625734, 430770.6111253877 433521.2206876023, 430764.82783371315 433519.1689114199)",,,,,
26661450,26661448,0,312269975,unclassified,,,St Cecilia Street,False,,False,59.15969479001937,"LINESTRING (430891.037827275 433536.320102546, 430893.46533724904 433555.81835192244, 430896.6968308728 433583.26612384664, 430898.1208571751 433595.09170296893)",,,,,
3181227677,26661450,0,312269975,unclassified,,,St Cecilia Street,False,,False,27.65585296701906,"LINESTRING (430889.1181620235 433508.7140731779, 430891.037827275 433536.320102546)",,,,,
3181227677,3181227681,0,312269974,unclassified,,,St Cecilia Street,True,,False,27.52389542765218,"LINESTRING (430889.1181620235 433508.7140731779, 430890.7645407734 433503.7736720011, 430893.66880825086 433499.8763016494, 430895.21067309077 433497.80581761256, 430902.134241941 433492.7443845079, 430907.93480688665 433490.1678744912)",,,,,
30822588,26298426,0,30831676,tertiary,,20 mph,Templar Street,True,,False,59.48442790174656,"LINESTRING (430427.7616603796 433866.58467581763, 430434.1396890843 433862.19772967836, 430436.92870976677 433861.7596319254, 430477.1812424205 433855.5007526006, 430480.74267963844 433853.7770375133, 430483.8061386816 433850.6370427394)",,,,,
30822834,9791129,0,"[1236313253, 1315293766, 39771689, 5948490, 709199307]",unclassified,"['2', '1']",30 mph,"['Aire Street', 'Wellington Street']",True,,False,157.84977429164084,"LINESTRING (429801.24018772045 433377.9908734957, 429802.35249965725 433382.2927015651, 429804.2558785225 433385.46466445946, 429804.7991476359 433386.0133037827, 429806.546745127 433387.78235966107, 429817.701436015 433394.68475976435, 429818.8184312025 433396.1716570838, 429819.13088230503 433397.79808746197, 429818.7747165242 433399.94320963207, 429817.2231642052 433401.53554953926, 429813.8911230099 433403.4281214207, 429808.8351067074 433405.02046534314, 429797.432330217 433406.0718464515, 429787.22252552945 433407.0195601103, 429776.482301922 433408.50912290683, 429758.5886260521 433410.9769895524, 429755.7140549449 433411.3704459857, 429753.50506024936 433411.7236164801, 429727.1680620909 433416.01845751866, 429713.68981386605 433418.1917890953, 429711.19120638556 433418.50976770814, 429693.29003345885 433421.1336048066)",,yes,,,
30822834,11112217822,0,"[1245211067, 1236313254]",tertiary,2,30 mph,Aire Street,False,,True,50.409222749928084,"LINESTRING (429801.24018772045 433377.9908734957, 429802.2330496795 433373.0904585741, 429802.23945645883 433371.0432523348, 429802.2525209771 433368.9849620195, 429801.8133135126 433365.5330083211, 429800.1994762912 433362.4073896378, 429797.3078432368 433361.3320354258, 429792.6000640343 433359.9447476596, 429788.2019005218 433359.59417867265, 429786.0399769486 433359.79186388885, 429776.8055351692 433360.6567780414, 429766.30439133913 433361.82521742093)",,,,,
11112217822,30822834,0,1197723421,tertiary_link,,30 mph,Aire Street,True,,False,41.16199711249501,"LINESTRING (429766.30439133913 433361.82521742093, 429770.88148308365 433368.2407561848, 429777.01980063115 433372.5744482953, 429786.08201059967 433377.04908610845, 429794.2482430467 433379.4596828538, 429797.07425614865 433379.4553637082, 429801.24018772045 433377.9908734957)",,,,,
11112217822,30822834,1,"[1245211067, 1236313254]",tertiary,2,30 mph,Aire Street,False,,False,50.40922274992809,"LINESTRING (429766.30439133913 433361.82521742093, 429776.8055351692 433360.6567780414, 429786.0399769486 433359.79186388885, 429788.2019005218 433359.59417867265, 429792.6000640343 433359.9447476596, 429797.3078432368 433361.3320354258, 429800.1994762912 433362.4073896378, 429801.8133135126 433365.5330083211, 429802.2525209771 433368.9849620195, 429802.23945645883 433371.0432523348, 429802.2330496795 433373.0904585741, 429801.24018772045 433377.9908734957)",,,,,
342660327,3887608931,0,"[30832312, 609734118]",tertiary,"['2', '1']",30 mph,Woodhouse Lane,True,,False,88.9330599962251,"LINESTRING (430043.21619518875 434014.86997866177, 430040.91675009957 434021.1639076333, 430035.72273469786 434033.091505821, 430030.9792852277 434049.75069465896, 430024.96920678974 434070.8523299616, 430021.91028865555 434081.59195407305, 430019.7252957797 434089.5667057241, 430019.4336304605 434100.1571343646)",,,,,
49556023,4936807738,0,"[616125649, 23168188, 1422159439]",trunk,"['2', '1']","['30 mph', '40 mph']",Clay Pit Lane,True,A58,False,315.2122282622382,"LINESTRING (430284.06913762935 434403.07006436866, 430279.32594431454 434395.1063593767, 430269.7121890661 434386.66619007546, 430261.1762316474 434378.5779074447, 430252.90008770535 434371.0476339357, 430230.1805334663 434345.15482807637, 430204.4497378816 434313.3012769013, 430185.4910870917 434291.3827595692, 430171.50733819563 434275.21525015053, 430146.4766327731 434248.0618552503, 430139.92137628596 434242.22292138136, 430109.49366215884 434216.49263053446, 430102.8193399795 434210.7197442482, 430099.6406389262 434208.2849385983, 430069.3147079711 434185.10350440803, 430065.0675163666 434181.87190630485, 430062.60329971096 434179.9646417608)",,,,,
49556023,1303879422,0,115383100,trunk_link,2,40 mph,,True,A58,False,81.67041282757879,"LINESTRING (430284.06913762935 434403.07006436866, 430273.5510539586 434396.9939686266, 430260.12341322855 434386.6043583796, 430249.8599756943 434378.8164976551, 430239.74267096294 434371.85295271303, 430228.93797729607 434366.286925234, 430214.22820076055 434361.67490303435)",,,,,
4936807738,6336700462,0,"[701712856, 503355046]",unclassified,1,20 mph,Merrion Way,True,,False,154.32951155845197,"LINESTRING (430062.60329971096 434179.9646417608, 430060.6388309912 434170.9842131168, 430060.78914797894 434168.0811954598, 430062.18977872346 434164.31832912285, 430064.41647273913 434161.1504512051, 430067.97849235806 434158.2470341985, 430112.1724643265 434139.77129143255, 430150.0631779279 434125.4723634323, 430189.4263316896 434111.661644034)",,,,,
4936807738,52732247,0,"[236285559, 1422159439]",trunk,2,30 mph,Clay Pit Lane,True,A58,False,69.62852482628156,"LINESTRING (430062.60329971096 434179.9646417608, 430047.21959079994 434169.39623416634, 430044.16383044893 434167.2960447528, 430040.36018175597 434164.7348901401, 430037.87248566863 434163.4060593584, 430033.52062503994 434161.08618218114, 430023.49238908436 434156.54923164577, 430020.26131723466 434155.08213928214, 430014.779418338 434152.3211246419, 430002.0848528054 434145.54189985385)",,,,,
1303879422,8489672962,0,172735117,motorway_link,2,40 mph,,True,A58(M),False,9.490488553402145,"LINESTRING (430214.22820076055 434361.67490303435, 430204.7158252629 434362.0142265463)",,,,,
1303879422,4621500996,0,616125651,trunk,2,40 mph,Clay Pit Lane,True,A58,False,58.77558131860499,"LINESTRING (430214.22820076055 434361.67490303435, 430216.4353362541 434365.6389726185, 430227.6727489785 434385.82780651026, 430229.5868732165 434389.26705623476, 430242.45243971515 434413.30501199164)",,,,,
49556960,3071035461,0,1277848498,trunk,1,30 mph,,False,,True,30.372586972129938,"LINESTRING (430886.21311847353 434358.54987846815, 430880.43392198684 434355.0404164564, 430877.15473991865 434351.9368325616, 430875.1474805575 434349.7094764635, 430872.9594056935 434345.9343644781, 430871.8255616935 434342.0883035469, 430871.76468781027 434334.3216875066)",circular,,,,
49556960,49556962,0,1277848500,trunk,2,30 mph,,False,,False,14.312577709568473,"LINESTRING (430886.21311847353 434358.54987846815, 430891.7046791883 434357.7292909353, 430895.9557847046 434356.2552131687, 430899.7494801518 434354.23293477774)",circular,,,,
3071035461,304904888,0,1277848499,trunk,2,30 mph,,False,,True,2.2683615663791814,"LINESTRING (430871.76468781027 434334.3216875066, 430872.27977098053 434332.1109254798)",circular,,,,
3071035461,304904886,0,616125647,trunk,1,30 mph,Sheepscar Street South,True,A61,False,27.337217924942102,"LINESTRING (430871.76468781027 434334.3216875066, 430865.51501272747 434351.27056856395, 430864.7109667089 434353.3570407425, 430864.00717151765 434356.22301919456, 430863.0193863221 434360.21089491027)",,,,,
