editor,degree,proximity_mean,proximity_min,direct_strength_sum,direct_contact_fraction,shared_neighbours_total,jaccard_with_source_neighbourhood,min_distance_to_sources,distance_map,degree_norm,shared_neighbours_norm,jaccard_norm,priority_score,priority_rank,priority_label
2003:CA:870E:7096:8977:F007:4FF3:1D4F,3,1.0,1.0,0.000663129973474801,1.0,2,0.0016542597187758478,1,{'Cycn': 1},0.08872652061452317,0.00243605359317905,0.008153503010189318,0.4059046695437496,816,lower
222.51.32.145,3,1.0,1.0,0.000663129973474801,1.0,2,0.0016542597187758478,1,{'Cycn': 1},0.08872652061452317,0.00243605359317905,0.008153503010189318,0.4059046695437496,817,lower
54.240.196.186,3,1.0,1.0,0.000663129973474801,1.0,2,0.0016542597187758478,1,{'Cycn': 1},0.08872652061452317,0.00243605359317905,0.008153503010189318,0.4059046695437496,818,lower
62.74.19.91,3,1.0,1.0,0.000663129973474801,1.0,2,0.0016542597187758478,1,{'Cycn': 1},0.08872652061452317,0.00243605359317905,0.008153503010189318,0.4059046695437496,819,lower
80.254.147.212,3,1.0,1.0,0.000663129973474801,1.0,2,0.0016542597187758478,1,{'Cycn': 1},0.08872652061452317,0.00243605359317905,0.008153503010189318,0.4059046695437496,820,lower
88.105.193.238,3,1.0,1.0,0.000663129973474801,1.0,2,0.0016542597187758478,1,{'Cycn': 1},0.08872652061452317,0.00243605359317905,0.008153503010189318,0.4059046695437496,821,lower
94.75.117.7,3,1.0,1.0,0.000663129973474801,1.0,2,0.0016542597187758478,1,{'Cycn': 1},0.08872652061452317,0.00243605359317905,0.008153503010189318,0.4059046695437496,822,lower
">
:{{deleted}}",3,1.0,1.0,0.000663129973474801,1.0,2,0.0016542597187758478,1,{'Cycn': 1},0.08872652061452317,0.00243605359317905,0.008153503010189318,0.4059046695437496,823,lower
ALLvet,3,1.0,1.0,0.000663129973474801,1.0,2,0.0016542597187758478,1,{'Cycn': 1},0.08872652061452317,0.00243605359317905,0.008153503010189318,0.4059046695437496,824,lower
AYST201,3,1.0,1.0,0.000663129973474801,1.0,2,0.0016542597187758478,1,{'Cycn': 1},0.08872652061452317,0.00243605359317905,0.008153503010189318,0.4059046695437496,825,lower
Aciram,3,1.0,1.0,0.000663129973474801,1.0,2,0.0016542597187758478,1,{'Cycn': 1},0.08872652061452317,0.00243605359317905,0.008153503010189318,0.4059046695437496,826,lower
Adnergje,3,1.0,1.0,0.000663129973474801,1.0,2,0.0016542597187758478,1,{'Cycn': 1},0.08872652061452317,0.00243605359317905,0.008153503010189318,0.4059046695437496,827,lower
Aikugbize,3,1.0,1.0,0.000663129973474801,1.0,2,0.0016542597187758478,1,{'Cycn': 1},0.08872652061452317,0.00243605359317905,0.008153503010189318,0.4059046695437496,828,lower
Ain92,3,1.0,1.0,0.000663129973474801,1.0,2,0.0016542597187758478,1,{'Cycn': 1},0.08872652061452317,0.00243605359317905,0.008153503010189318,0.4059046695437496,829,lower
Alex299006,3,1.0,1.0,0.000663129973474801,1.0,2,0.0016542597187758478,1,{'Cycn': 1},0.08872652061452317,0.00243605359317905,0.008153503010189318,0.4059046695437496,830,lower
Anonymous_username_378,3,1.0,1.0,0.000663129973474801,1.0,2,0.0016542597187758478,1,{'Cycn': 1},0.08872652061452317,0.00243605359317905,0.008153503010189318,0.4059046695437496,831,lower
Anonymous_username_416,3,1.0,1.0,0.000663129973474801,1.0,2,0.0016542597187758478,1,{'Cycn': 1},0.08872652061452317,0.00243605359317905,0.008153503010189318,0.4059046695437496,832,lower
Anonymous_username_424,3,1.0,1.0,0.000663129973474801,1.0,2,0.0016542597187758478,1,{'Cycn': 1},0.08872652061452317,0.00243605359317905,0.008153503010189318,0.4059046695437496,833,lower
Anonymous_username_425,3,1.0,1.0,0.000663129973474801,1.0,2,0.0016542597187758478,1,{'Cycn': 1},0.08872652061452317,0.00243605359317905,0.008153503010189318,0.4059046695437496,834,lower
ApolloWissen,3,1.0,1.0,0.000663129973474801,1.0,2,0.0016542597187758478,1,{'Cycn': 1},0.08872652061452317,0.00243605359317905,0.008153503010189318,0.4059046695437496,835,lower
Arjoopy,3,1.0,1.0,0.000663129973474801,1.0,2,0.0016542597187758478,1,{'Cycn': 1},0.08872652061452317,0.00243605359317905,0.008153503010189318,0.4059046695437496,836,lower
Arjunaraoc,3,1.0,1.0,0.000663129973474801,1.0,2,0.0016542597187758478,1,{'Cycn': 1},0.08872652061452317,0.00243605359317905,0.008153503010189318,0.4059046695437496,837,lower
Autarch,3,1.0,1.0,0.000663129973474801,1.0,2,0.0016542597187758478,1,{'Cycn': 1},0.08872652061452317,0.00243605359317905,0.008153503010189318,0.4059046695437496,838,lower
Balloonguy,3,1.0,1.0,0.000663129973474801,1.0,2,0.0016542597187758478,1,{'Cycn': 1},0.08872652061452317,0.00243605359317905,0.008153503010189318,0.4059046695437496,839,lower
Bogdy,3,1.0,1.0,0.000663129973474801,1.0,2,0.0016542597187758478,1,{'Cycn': 1},0.08872652061452317,0.00243605359317905,0.008153503010189318,0.4059046695437496,840,lower
Bogger,3,1.0,1.0,0.000663129973474801,1.0,2,0.0016542597187758478,1,{'Cycn': 1},0.08872652061452317,0.00243605359317905,0.008153503010189318,0.4059046695437496,841,lower
CafferyLane,3,1.0,1.0,0.000663129973474801,1.0,2,0.0016542597187758478,1,{'Cycn': 1},0.08872652061452317,0.00243605359317905,0.008153503010189318,0.4059046695437496,842,lower
Capricorn4049,3,1.0,1.0,0.000663129973474801,1.0,2,0.0016542597187758478,1,{'Cycn': 1},0.08872652061452317,0.00243605359317905,0.008153503010189318,0.4059046695437496,843,lower
Cbrown1023,3,1.0,1.0,0.000663129973474801,1.0,2,0.0016542597187758478,1,{'Cycn': 1},0.08872652061452317,0.00243605359317905,0.008153503010189318,0.4059046695437496,844,lower
Cembo123,3,1.0,1.0,0.000663129973474801,1.0,2,0.0016542597187758478,1,{'Cycn': 1},0.08872652061452317,0.00243605359317905,0.008153503010189318,0.4059046695437496,845,lower
Chrisahn,3,1.0,1.0,0.000663129973474801,1.0,2,0.0016542597187758478,1,{'Cycn': 1},0.08872652061452317,0.00243605359317905,0.008153503010189318,0.4059046695437496,846,lower
Christian140,3,1.0,1.0,0.000663129973474801,1.0,2,0.0016542597187758478,1,{'Cycn': 1},0.08872652061452317,0.00243605359317905,0.008153503010189318,0.4059046695437496,847,lower
CyberSkull,3,1.0,1.0,0.000663129973474801,1.0,2,0.0016542597187758478,1,{'Cycn': 1},0.08872652061452317,0.00243605359317905,0.008153503010189318,0.4059046695437496,848,lower
D kuba,3,1.0,1.0,0.000663129973474801,1.0,2,0.0016542597187758478,1,{'Cycn': 1},0.08872652061452317,0.00243605359317905,0.008153503010189318,0.4059046695437496,849,lower
Daehan,3,1.0,1.0,0.000663129973474801,1.0,2,0.0016542597187758478,1,{'Cycn': 1},0.08872652061452317,0.00243605359317905,0.008153503010189318,0.4059046695437496,850,lower
Dodoïste,3,1.0,1.0,0.000663129973474801,1.0,2,0.0016542597187758478,1,{'Cycn': 1},0.08872652061452317,0.00243605359317905,0.008153503010189318,0.4059046695437496,851,lower
DonDrakon,3,1.0,1.0,0.000663129973474801,1.0,2,0.0016542597187758478,1,{'Cycn': 1},0.08872652061452317,0.00243605359317905,0.008153503010189318,0.4059046695437496,852,lower
DonkZZ,3,1.0,1.0,0.000663129973474801,1.0,2,0.0016542597187758478,1,{'Cycn': 1},0.08872652061452317,0.00243605359317905,0.008153503010189318,0.4059046695437496,853,lower
Drakosha999,3,1.0,1.0,0.000663129973474801,1.0,2,0.0016542597187758478,1,{'Cycn': 1},0.08872652061452317,0.00243605359317905,0.008153503010189318,0.4059046695437496,854,lower
Ferdinandus,3,1.0,1.0,0.000663129973474801,1.0,2,0.0016542597187758478,1,{'Cycn': 1},0.08872652061452317,0.00243605359317905,0.008153503010189318,0.4059046695437496,855,lower
Fluffystar,3,1.0,1.0,0.000663129973474801,1.0,2,0.0016542597187758478,1,{'Cycn': 1},0.08872652061452317,0.00243605359317905,0.008153503010189318,0.4059046695437496,856,lower
Futhark1988,3,1.0,1.0,0.000663129973474801,1.0,2,0.0016542597187758478,1,{'Cycn': 1},0.08872652061452317,0.00243605359317905,0.008153503010189318,0.4059046695437496,857,lower
Gamliel Fishkin,3,1.0,1.0,0.000663129973474801,1.0,2,0.0016542597187758478,1,{'Cycn': 1},0.08872652061452317,0.00243605359317905,0.008153503010189318,0.4059046695437496,858,lower
Gi87,3,1.0,1.0,0.000663129973474801,1.0,2,0.0016542597187758478,1,{'Cycn': 1},0.08872652061452317,0.00243605359317905,0.008153503010189318,0.4059046695437496,859,lower
Hannahtsas,3,1.0,1.0,0.000663129973474801,1.0,2,0.0016542597187758478,1,{'Cycn': 1},0.08872652061452317,0.00243605359317905,0.008153503010189318,0.4059046695437496,860,lower
Harryboyles,3,1.0,1.0,0.000663129973474801,1.0,2,0.0016542597187758478,1,{'Cycn': 1},0.08872652061452317,0.00243605359317905,0.008153503010189318,0.4059046695437496,861,lower
Hebejebelus,3,1.0,1.0,0.000663129973474801,1.0,2,0.0016542597187758478,1,{'Cycn': 1},0.08872652061452317,0.00243605359317905,0.008153503010189318,0.4059046695437496,862,lower
Hercule,3,1.0,1.0,0.000663129973474801,1.0,2,0.0016542597187758478,1,{'Cycn': 1},0.08872652061452317,0.00243605359317905,0.008153503010189318,0.4059046695437496,863,lower
Hofoen,3,1.0,1.0,0.000663129973474801,1.0,2,0.0016542597187758478,1,{'Cycn': 1},0.08872652061452317,0.00243605359317905,0.008153503010189318,0.4059046695437496,864,lower
JaS,3,1.0,1.0,0.000663129973474801,1.0,2,0.0016542597187758478,1,{'Cycn': 1},0.08872652061452317,0.00243605359317905,0.008153503010189318,0.4059046695437496,865,lower
Jack Rabbit Slim's,3,1.0,1.0,0.000663129973474801,1.0,2,0.0016542597187758478,1,{'Cycn': 1},0.08872652061452317,0.00243605359317905,0.008153503010189318,0.4059046695437496,866,lower
Jason Quinn,3,1.0,1.0,0.000663129973474801,1.0,2,0.0016542597187758478,1,{'Cycn': 1},0.08872652061452317,0.00243605359317905,0.008153503010189318,0.4059046695437496,867,lower
Jayarathina,3,1.0,1.0,0.000663129973474801,1.0,2,0.0016542597187758478,1,{'Cycn': 1},0.08872652061452317,0.00243605359317905,0.008153503010189318,0.4059046695437496,868,lower
Jesuiseduardo,3,1.0,1.0,0.000663129973474801,1.0,2,0.0016542597187758478,1,{'Cycn': 1},0.08872652061452317,0.00243605359317905,0.008153503010189318,0.4059046695437496,869,lower
Jfbu,3,1.0,1.0,0.000663129973474801,1.0,2,0.0016542597187758478,1,{'Cycn': 1},0.08872652061452317,0.00243605359317905,0.008153503010189318,0.4059046695437496,870,lower
Jokerbikerboy,3,1.0,1.0,0.000663129973474801,1.0,2,0.0016542597187758478,1,{'Cycn': 1},0.08872652061452317,0.00243605359317905,0.008153503010189318,0.4059046695437496,871,lower
Kembangraps,3,1.0,1.0,0.000663129973474801,1.0,2,0.0016542597187758478,1,{'Cycn': 1},0.08872652061452317,0.00243605359317905,0.008153503010189318,0.4059046695437496,872,lower
Kgoodluck,3,1.0,1.0,0.000663129973474801,1.0,2,0.0016542597187758478,1,{'Cycn': 1},0.08872652061452317,0.00243605359317905,0.008153503010189318,0.4059046695437496,873,lower
Kittenono,3,1.0,1.0,0.000663129973474801,1.0,2,0.0016542597187758478,1,{'Cycn': 1},0.08872652061452317,0.00243605359317905,0.008153503010189318,0.4059046695437496,874,lower
Kotz,3,1.0,1.0,0.000663129973474801,1.0,2,0.0016542597187758478,1,{'Cycn': 1},0.08872652061452317,0.00243605359317905,0.008153503010189318,0.4059046695437496,875,lower
Leon II,3,1.0,1.0,0.000663129973474801,1.0,2,0.0016542597187758478,1,{'Cycn': 1},0.08872652061452317,0.00243605359317905,0.008153503010189318,0.4059046695437496,876,lower
Luis fragar,3,1.0,1.0,0.000663129973474801,1.0,2,0.0016542597187758478,1,{'Cycn': 1},0.08872652061452317,0.00243605359317905,0.008153503010189318,0.4059046695437496,877,lower
MWAK,3,1.0,1.0,0.000663129973474801,1.0,2,0.0016542597187758478,1,{'Cycn': 1},0.08872652061452317,0.00243605359317905,0.008153503010189318,0.4059046695437496,878,lower
Magalhães,3,1.0,1.0,0.000663129973474801,1.0,2,0.0016542597187758478,1,{'Cycn': 1},0.08872652061452317,0.00243605359317905,0.008153503010189318,0.4059046695437496,879,lower
Martin schilliger,3,1.0,1.0,0.000663129973474801,1.0,2,0.0016542597187758478,1,{'Cycn': 1},0.08872652061452317,0.00243605359317905,0.008153503010189318,0.4059046695437496,880,lower
Martin&#39;,3,1.0,1.0,0.000663129973474801,1.0,2,0.0016542597187758478,1,{'Cycn': 1},0.08872652061452317,0.00243605359317905,0.008153503010189318,0.4059046695437496,881,lower
Maxrossomachin,3,1.0,1.0,0.000663129973474801,1.0,2,0.0016542597187758478,1,{'Cycn': 1},0.08872652061452317,0.00243605359317905,0.008153503010189318,0.4059046695437496,882,lower
Meniv,3,1.0,1.0,0.000663129973474801,1.0,2,0.0016542597187758478,1,{'Cycn': 1},0.08872652061452317,0.00243605359317905,0.008153503010189318,0.4059046695437496,883,lower
Nahid.rajbd,3,1.0,1.0,0.000663129973474801,1.0,2,0.0016542597187758478,1,{'Cycn': 1},0.08872652061452317,0.00243605359317905,0.008153503010189318,0.4059046695437496,884,lower
Nclm,3,1.0,1.0,0.000663129973474801,1.0,2,0.0016542597187758478,1,{'Cycn': 1},0.08872652061452317,0.00243605359317905,0.008153503010189318,0.4059046695437496,885,lower
Nyttend,3,1.0,1.0,0.000663129973474801,1.0,2,0.0016542597187758478,1,{'Cycn': 1},0.08872652061452317,0.00243605359317905,0.008153503010189318,0.4059046695437496,886,lower
Olivier LPB,3,1.0,1.0,0.000663129973474801,1.0,2,0.0016542597187758478,1,{'Cycn': 1},0.08872652061452317,0.00243605359317905,0.008153503010189318,0.4059046695437496,887,lower
Pan-european,3,1.0,1.0,0.000663129973474801,1.0,2,0.0016542597187758478,1,{'Cycn': 1},0.08872652061452317,0.00243605359317905,0.008153503010189318,0.4059046695437496,888,lower
Purvel,3,1.0,1.0,0.000663129973474801,1.0,2,0.0016542597187758478,1,{'Cycn': 1},0.08872652061452317,0.00243605359317905,0.008153503010189318,0.4059046695437496,889,lower
Randam,3,1.0,1.0,0.000663129973474801,1.0,2,0.0016542597187758478,1,{'Cycn': 1},0.08872652061452317,0.00243605359317905,0.008153503010189318,0.4059046695437496,890,lower
SKBo,3,1.0,1.0,0.000663129973474801,1.0,2,0.0016542597187758478,1,{'Cycn': 1},0.08872652061452317,0.00243605359317905,0.008153503010189318,0.4059046695437496,891,lower
Sarrus,3,1.0,1.0,0.000663129973474801,1.0,2,0.0016542597187758478,1,{'Cycn': 1},0.08872652061452317,0.00243605359317905,0.008153503010189318,0.4059046695437496,892,lower
Sextvå.tvånoll.ettsjunoll.sjufyra,3,1.0,1.0,0.000663129973474801,1.0,2,0.0016542597187758478,1,{'Cycn': 1},0.08872652061452317,0.00243605359317905,0.008153503010189318,0.4059046695437496,893,lower
Shaylegacy,3,1.0,1.0,0.000663129973474801,1.0,2,0.0016542597187758478,1,{'Cycn': 1},0.08872652061452317,0.00243605359317905,0.008153503010189318,0.4059046695437496,894,lower
ShoobyD,3,1.0,1.0,0.000663129973474801,1.0,2,0.0016542597187758478,1,{'Cycn': 1},0.08872652061452317,0.00243605359317905,0.008153503010189318,0.4059046695437496,895,lower
Small Bug,3,1.0,1.0,0.000663129973474801,1.0,2,0.0016542597187758478,1,{'Cycn': 1},0.08872652061452317,0.00243605359317905,0.008153503010189318,0.4059046695437496,896,lower
Smuconlaw,3,1.0,1.0,0.000663129973474801,1.0,2,0.0016542597187758478,1,{'Cycn': 1},0.08872652061452317,0.00243605359317905,0.008153503010189318,0.4059046695437496,897,lower
SpanishSnake,3,1.0,1.0,0.000663129973474801,1.0,2,0.0016542597187758478,1,{'Cycn': 1},0.08872652061452317,0.00243605359317905,0.008153503010189318,0.4059046695437496,898,lower
Stoll,3,1.0,1.0,0.000663129973474801,1.0,2,0.0016542597187758478,1,{'Cycn': 1},0.08872652061452317,0.00243605359317905,0.008153503010189318,0.4059046695437496,899,lower
Sylwia Ufnalska,3,1.0,1.0,0.000663129973474801,1.0,2,0.0016542597187758478,1,{'Cycn': 1},0.08872652061452317,0.00243605359317905,0.008153503010189318,0.4059046695437496,900,lower
Symac,3,1.0,1.0,0.000663129973474801,1.0,2,0.0016542597187758478,1,{'Cycn': 1},0.08872652061452317,0.00243605359317905,0.008153503010189318,0.4059046695437496,901,lower
TheGlobetrotter,3,1.0,1.0,0.000663129973474801,1.0,2,0.0016542597187758478,1,{'Cycn': 1},0.08872652061452317,0.00243605359317905,0.008153503010189318,0.4059046695437496,902,lower
Theoprakt,3,1.0,1.0,0.000663129973474801,1.0,2,0.0016542597187758478,1,{'Cycn': 1},0.08872652061452317,0.00243605359317905,0.008153503010189318,0.4059046695437496,903,lower
Therobinw,3,1.0,1.0,0.000663129973474801,1.0,2,0.0016542597187758478,1,{'Cycn': 1},0.08872652061452317,0.00243605359317905,0.008153503010189318,0.4059046695437496,904,lower
Thoken,3,1.0,1.0,0.000663129973474801,1.0,2,0.0016542597187758478,1,{'Cycn': 1},0.08872652061452317,0.00243605359317905,0.008153503010189318,0.4059046695437496,905,lower
Thomas.hori,3,1.0,1.0,0.000663129973474801,1.0,2,0.0016542597187758478,1,{'Cycn': 1},0.08872652061452317,0.00243605359317905,0.008153503010189318,0.4059046695437496,906,lower
Uksharma3,3,1.0,1.0,0.000663129973474801,1.0,2,0.0016542597187758478,1,{'Cycn': 1},0.08872652061452317,0.00243605359317905,0.008153503010189318,0.4059046695437496,907,lower
Utataneko,3,1.0,1.0,0.000663129973474801,1.0,2,0.0016542597187758478,1,{'Cycn': 1},0.08872652061452317,0.00243605359317905,0.008153503010189318,0.4059046695437496,908,lower
VallVit,3,1.0,1.0,0.000663129973474801,1.0,2,0.0016542597187758478,1,{'Cycn': 1},0.08872652061452317,0.00243605359317905,0.008153503010189318,0.4059046695437496,909,lower
Viferico,3,1.0,1.0,0.000663129973474801,1.0,2,0.0016542597187758478,1,{'Cycn': 1},0.08872652061452317,0.00243605359317905,0.008153503010189318,0.4059046695437496,910,lower
ZaaraTE,3,1.0,1.0,0.000663129973474801,1.0,2,0.0016542597187758478,1,{'Cycn': 1},0.08872652061452317,0.00243605359317905,0.008153503010189318,0.4059046695437496,911,lower
Петър Петров,3,1.0,1.0,0.000663129973474801,1.0,2,0.0016542597187758478,1,{'Cycn': 1},0.08872652061452317,0.00243605359317905,0.008153503010189318,0.4059046695437496,912,lower
יאיר צפורי,3,1.0,1.0,0.000663129973474801,1.0,2,0.0016542597187758478,1,{'Cycn': 1},0.08872652061452317,0.00243605359317905,0.008153503010189318,0.4059046695437496,913,lower
קיין ומוויסנדיק פּרעפֿערענצן,3,1.0,1.0,0.000663129973474801,1.0,2,0.0016542597187758478,1,{'Cycn': 1},0.08872652061452317,0.00243605359317905,0.008153503010189318,0.4059046695437496,914,lower
دالبا,3,1.0,1.0,0.000663129973474801,1.0,2,0.0016542597187758478,1,{'Cycn': 1},0.08872652061452317,0.00243605359317905,0.008153503010189318,0.4059046695437496,915,lower
زكريا,3,1.0,1.0,0.000663129973474801,1.0,2,0.0016542597187758478,1,{'Cycn': 1},0.08872652061452317,0.00243605359317905,0.008153503010189318,0.4059046695437496,916,lower
Adamanttt,3,1.0,1.0,0.000663129973474801,1.0,1,0.0008264462809917355,1,{'Cycn': 1},0.08872652061452317,0.001218026796589525,0.0040733822889747456,0.4052530521123102,917,lower
Bthfan,3,1.0,1.0,0.000663129973474801,1.0,1,0.0008264462809917355,1,{'Cycn': 1},0.08872652061452317,0.001218026796589525,0.0040733822889747456,0.4052530521123102,918,lower
Fekist,3,1.0,1.0,0.000663129973474801,1.0,1,0.0008264462809917355,1,{'Cycn': 1},0.08872652061452317,0.001218026796589525,0.0040733822889747456,0.4052530521123102,919,lower
Ivi104,3,1.0,1.0,0.000663129973474801,1.0,1,0.0008264462809917355,1,{'Cycn': 1},0.08872652061452317,0.001218026796589525,0.0040733822889747456,0.4052530521123102,920,lower
Kelovy,3,1.0,1.0,0.000663129973474801,1.0,1,0.0008264462809917355,1,{'Cycn': 1},0.08872652061452317,0.001218026796589525,0.0040733822889747456,0.4052530521123102,921,lower
LatinoSeuropa,3,1.0,1.0,0.000663129973474801,1.0,1,0.0008264462809917355,1,{'Cycn': 1},0.08872652061452317,0.001218026796589525,0.0040733822889747456,0.4052530521123102,922,lower
Sawol,3,1.0,1.0,0.000663129973474801,1.0,1,0.0008264462809917355,1,{'Cycn': 1},0.08872652061452317,0.001218026796589525,0.0040733822889747456,0.4052530521123102,923,lower
Silesianus,3,1.0,1.0,0.000663129973474801,1.0,1,0.0008264462809917355,1,{'Cycn': 1},0.08872652061452317,0.001218026796589525,0.0040733822889747456,0.4052530521123102,924,lower
BattlePeasant,2,1.0,1.0,0.005968169761273209,1.0,1,0.0008271298593879239,1,{'Cycn': 1},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.40473840731909366,925,lower
Globe-trotter,2,1.0,1.0,0.005305039787798408,1.0,1,0.0008271298593879239,1,{'Cycn': 1},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.404572624825725,926,lower
MisterMicro,2,1.0,1.0,0.002652519893899204,1.0,1,0.0008271298593879239,1,{'Cycn': 1},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.40390949485225014,927,lower
2001:7C0:710:3592:B9E1:2C54:1525:3A4E,2,1.0,1.0,0.001989389920424403,1.0,1,0.0008271298593879239,1,{'Cycn': 1},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.40374371235888146,928,lower
2003:66:8F1C:F623:12DD:B1FF:FEB3:C7F7,2,1.0,1.0,0.001989389920424403,1.0,1,0.0008271298593879239,1,{'Cycn': 1},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.40374371235888146,929,lower
Metal Velocidad,2,1.0,1.0,0.001989389920424403,1.0,1,0.0008271298593879239,1,{'Cycn': 1},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.40374371235888146,930,lower
2003:66:8F13:51A:12DD:B1FF:FEB3:C7F7,2,1.0,1.0,0.001326259946949602,1.0,1,0.0008271298593879239,1,{'Cycn': 1},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.4035779298655128,931,lower
2003:66:8F13:EF12:12DD:B1FF:FEB3:C7F7,2,1.0,1.0,0.001326259946949602,1.0,1,0.0008271298593879239,1,{'Cycn': 1},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.4035779298655128,932,lower
Blue235,2,1.0,1.0,0.001326259946949602,1.0,1,0.0008271298593879239,1,{'Cycn': 1},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.4035779298655128,933,lower
Brühl,2,1.0,1.0,0.001326259946949602,1.0,1,0.0008271298593879239,1,{'Cycn': 1},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.4035779298655128,934,lower
City of Tragedy,2,1.0,1.0,0.001326259946949602,1.0,1,0.0008271298593879239,1,{'Cycn': 1},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.4035779298655128,935,lower
Jakubt,2,1.0,1.0,0.001326259946949602,1.0,1,0.0008271298593879239,1,{'Cycn': 1},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.4035779298655128,936,lower
Jochumzen,2,1.0,1.0,0.001326259946949602,1.0,1,0.0008271298593879239,1,{'Cycn': 1},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.4035779298655128,937,lower
Lerr,2,1.0,1.0,0.001326259946949602,1.0,1,0.0008271298593879239,1,{'Cycn': 1},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.4035779298655128,938,lower
Nipisiquit,2,1.0,1.0,0.001326259946949602,1.0,1,0.0008271298593879239,1,{'Cycn': 1},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.4035779298655128,939,lower
Przemek Jahr,2,1.0,1.0,0.001326259946949602,1.0,1,0.0008271298593879239,1,{'Cycn': 1},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.4035779298655128,940,lower
Rqiang84,2,1.0,1.0,0.001326259946949602,1.0,1,0.0008271298593879239,1,{'Cycn': 1},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.4035779298655128,941,lower
Surendra Rulz,2,1.0,1.0,0.001326259946949602,1.0,1,0.0008271298593879239,1,{'Cycn': 1},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.4035779298655128,942,lower
-hey-jude-r,2,1.0,1.0,0.000663129973474801,1.0,1,0.0008271298593879239,1,{'Cycn': 1},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.40341214737214404,943,lower
1.47.231.38,2,1.0,1.0,0.000663129973474801,1.0,1,0.0008271298593879239,1,{'Cycn': 1},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.40341214737214404,944,lower
101.98.170.108,2,1.0,1.0,0.000663129973474801,1.0,1,0.0008271298593879239,1,{'Cycn': 1},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.40341214737214404,945,lower
105.236.93.95,2,1.0,1.0,0.000663129973474801,1.0,1,0.0008271298593879239,1,{'Cycn': 1},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.40341214737214404,946,lower
117Avenue,2,1.0,1.0,0.000663129973474801,1.0,1,0.0008271298593879239,1,{'Cycn': 1},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.40341214737214404,947,lower
126.254.128.123,2,1.0,1.0,0.000663129973474801,1.0,1,0.0008271298593879239,1,{'Cycn': 1},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.40341214737214404,948,lower
146.52.110.144,2,1.0,1.0,0.000663129973474801,1.0,1,0.0008271298593879239,1,{'Cycn': 1},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.40341214737214404,949,lower
186.84.52.99,2,1.0,1.0,0.000663129973474801,1.0,1,0.0008271298593879239,1,{'Cycn': 1},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.40341214737214404,950,lower
188.107.174.220,2,1.0,1.0,0.000663129973474801,1.0,1,0.0008271298593879239,1,{'Cycn': 1},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.40341214737214404,951,lower
189.132.21.18,2,1.0,1.0,0.000663129973474801,1.0,1,0.0008271298593879239,1,{'Cycn': 1},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.40341214737214404,952,lower
191.126.17.3,2,1.0,1.0,0.000663129973474801,1.0,1,0.0008271298593879239,1,{'Cycn': 1},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.40341214737214404,953,lower
195.78.239.122,2,1.0,1.0,0.000663129973474801,1.0,1,0.0008271298593879239,1,{'Cycn': 1},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.40341214737214404,954,lower
2001:16D8:FF00:5F8:0:0:0:2,2,1.0,1.0,0.000663129973474801,1.0,1,0.0008271298593879239,1,{'Cycn': 1},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.40341214737214404,955,lower
2003:4D:2C1D:FBD5:115C:383C:D95F:EE8F,2,1.0,1.0,0.000663129973474801,1.0,1,0.0008271298593879239,1,{'Cycn': 1},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.40341214737214404,956,lower
2003:66:8F16:6F97:12DD:B1FF:FEB3:C7F7,2,1.0,1.0,0.000663129973474801,1.0,1,0.0008271298593879239,1,{'Cycn': 1},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.40341214737214404,957,lower
2003:66:8F17:7BD1:28A0:18D7:CFB9:3E7B,2,1.0,1.0,0.000663129973474801,1.0,1,0.0008271298593879239,1,{'Cycn': 1},0.0519016873789587,0.001218026796589525,0.004076751505094659,0.40341214737214404,958,lower
