editor,degree,proximity_mean,proximity_min,direct_strength_sum,direct_contact_fraction,shared_neighbours_total,jaccard_with_source_neighbourhood,min_distance_to_sources,distance_map,degree_norm,shared_neighbours_norm,jaccard_norm,priority_score,priority_rank,priority_label
Обывало,2,0.75,0.5,0.000663129973474801,0.5,3,0.0016233766233766235,1,"{'Cycn': 1, 'Pütz M.': 2}",0.0519016873789587,0.0022522522522522522,0.004018747414045899,0.3656538729595704,1078,lower
タバコはマーダー,2,0.75,0.5,0.000663129973474801,0.5,3,0.0016233766233766235,1,"{'Cycn': 1, 'Pütz M.': 2}",0.0519016873789587,0.0022522522522522522,0.004018747414045899,0.3656538729595704,1079,lower
Anonymous_username_400,2,0.75,0.5,0.00029568302779420464,0.5,3,0.0016233766233766235,1,"{'Cycn': 2, 'Pütz M.': 1}",0.0519016873789587,0.0022522522522522522,0.004018747414045899,0.3655803835704343,1080,lower
Chjohnson39,2,0.75,0.5,0.00029568302779420464,0.5,3,0.0016233766233766235,1,"{'Cycn': 2, 'Pütz M.': 1}",0.0519016873789587,0.0022522522522522522,0.004018747414045899,0.3655803835704343,1081,lower
Cralize,2,0.75,0.5,0.00029568302779420464,0.5,3,0.0016233766233766235,1,"{'Cycn': 2, 'Pütz M.': 1}",0.0519016873789587,0.0022522522522522522,0.004018747414045899,0.3655803835704343,1082,lower
Nihiltres,2,0.75,0.5,0.00029568302779420464,0.5,3,0.0016233766233766235,1,"{'Cycn': 2, 'Pütz M.': 1}",0.0519016873789587,0.0022522522522522522,0.004018747414045899,0.3655803835704343,1083,lower
1.47.231.38,2,0.75,0.5,0.000663129973474801,0.5,2,0.0016233766233766235,1,"{'Cycn': 1, 'Pütz M.': 2}",0.0519016873789587,0.0011261261261261261,0.004018747414045899,0.36554126034695783,1084,lower
126.254.128.123,2,0.75,0.5,0.000663129973474801,0.5,2,0.0016233766233766235,1,"{'Cycn': 1, 'Pütz M.': 2}",0.0519016873789587,0.0011261261261261261,0.004018747414045899,0.36554126034695783,1085,lower
146.52.110.144,2,0.75,0.5,0.000663129973474801,0.5,2,0.0016233766233766235,1,"{'Cycn': 1, 'Pütz M.': 2}",0.0519016873789587,0.0011261261261261261,0.004018747414045899,0.36554126034695783,1086,lower
186.84.52.99,2,0.75,0.5,0.000663129973474801,0.5,2,0.0016233766233766235,1,"{'Cycn': 1, 'Pütz M.': 2}",0.0519016873789587,0.0011261261261261261,0.004018747414045899,0.36554126034695783,1087,lower
188.107.174.220,2,0.75,0.5,0.000663129973474801,0.5,2,0.0016233766233766235,1,"{'Cycn': 1, 'Pütz M.': 2}",0.0519016873789587,0.0011261261261261261,0.004018747414045899,0.36554126034695783,1088,lower
189.132.21.18,2,0.75,0.5,0.000663129973474801,0.5,2,0.0016233766233766235,1,"{'Cycn': 1, 'Pütz M.': 2}",0.0519016873789587,0.0011261261261261261,0.004018747414045899,0.36554126034695783,1089,lower
191.126.17.3,2,0.75,0.5,0.000663129973474801,0.5,2,0.0016233766233766235,1,"{'Cycn': 1, 'Pütz M.': 2}",0.0519016873789587,0.0011261261261261261,0.004018747414045899,0.36554126034695783,1090,lower
2001:16D8:FF00:5F8:0:0:0:2,2,0.75,0.5,0.000663129973474801,0.5,2,0.0016233766233766235,1,"{'Cycn': 1, 'Pütz M.': 2}",0.0519016873789587,0.0011261261261261261,0.004018747414045899,0.36554126034695783,1091,lower
2003:4D:2C1D:FBD5:115C:383C:D95F:EE8F,2,0.75,0.5,0.000663129973474801,0.5,2,0.0016233766233766235,1,"{'Cycn': 1, 'Pütz M.': 2}",0.0519016873789587,0.0011261261261261261,0.004018747414045899,0.36554126034695783,1092,lower
81.221.201.250,2,0.75,0.5,0.000663129973474801,0.5,2,0.0016233766233766235,1,"{'Cycn': 1, 'Pütz M.': 2}",0.0519016873789587,0.0011261261261261261,0.004018747414045899,0.36554126034695783,1093,lower
85.223.186.35,2,0.75,0.5,0.000663129973474801,0.5,2,0.0016233766233766235,1,"{'Cycn': 1, 'Pütz M.': 2}",0.0519016873789587,0.0011261261261261261,0.004018747414045899,0.36554126034695783,1094,lower
Akhil222,2,0.75,0.5,0.000663129973474801,0.5,2,0.0016233766233766235,1,"{'Cycn': 1, 'Pütz M.': 2}",0.0519016873789587,0.0011261261261261261,0.004018747414045899,0.36554126034695783,1095,lower
Anonymous_username_402,2,0.75,0.5,0.000663129973474801,0.5,2,0.0016233766233766235,1,"{'Cycn': 1, 'Pütz M.': 2}",0.0519016873789587,0.0011261261261261261,0.004018747414045899,0.36554126034695783,1096,lower
Anonymous_username_437,2,0.75,0.5,0.000663129973474801,0.5,2,0.0016233766233766235,1,"{'Cycn': 1, 'Pütz M.': 2}",0.0519016873789587,0.0011261261261261261,0.004018747414045899,0.36554126034695783,1097,lower
Antoni1626,2,0.75,0.5,0.000663129973474801,0.5,2,0.0016233766233766235,1,"{'Cycn': 1, 'Pütz M.': 2}",0.0519016873789587,0.0011261261261261261,0.004018747414045899,0.36554126034695783,1098,lower
B.Zsolt,2,0.75,0.5,0.000663129973474801,0.5,2,0.0016233766233766235,1,"{'Cycn': 1, 'Pütz M.': 2}",0.0519016873789587,0.0011261261261261261,0.004018747414045899,0.36554126034695783,1099,lower
B64,2,0.75,0.5,0.000663129973474801,0.5,2,0.0016233766233766235,1,"{'Cycn': 1, 'Pütz M.': 2}",0.0519016873789587,0.0011261261261261261,0.004018747414045899,0.36554126034695783,1100,lower
Balablitz,2,0.75,0.5,0.000663129973474801,0.5,2,0.0016233766233766235,1,"{'Cycn': 1, 'Pütz M.': 2}",0.0519016873789587,0.0011261261261261261,0.004018747414045899,0.36554126034695783,1101,lower
Brantmeierz,2,0.75,0.5,0.000663129973474801,0.5,2,0.0016233766233766235,1,"{'Cycn': 1, 'Pütz M.': 2}",0.0519016873789587,0.0011261261261261261,0.004018747414045899,0.36554126034695783,1102,lower
Cocu15,2,0.75,0.5,0.000663129973474801,0.5,2,0.0016233766233766235,1,"{'Cycn': 1, 'Pütz M.': 2}",0.0519016873789587,0.0011261261261261261,0.004018747414045899,0.36554126034695783,1103,lower
Cuvet511,2,0.75,0.5,0.000663129973474801,0.5,2,0.0016233766233766235,1,"{'Cycn': 1, 'Pütz M.': 2}",0.0519016873789587,0.0011261261261261261,0.004018747414045899,0.36554126034695783,1104,lower
DavidMCEddy,2,0.75,0.5,0.000663129973474801,0.5,2,0.0016233766233766235,1,"{'Cycn': 1, 'Pütz M.': 2}",0.0519016873789587,0.0011261261261261261,0.004018747414045899,0.36554126034695783,1105,lower
George Chernilevsky,2,0.75,0.5,0.000663129973474801,0.5,2,0.0016233766233766235,1,"{'Cycn': 1, 'Pütz M.': 2}",0.0519016873789587,0.0011261261261261261,0.004018747414045899,0.36554126034695783,1106,lower
Havarese,2,0.75,0.5,0.000663129973474801,0.5,2,0.0016233766233766235,1,"{'Cycn': 1, 'Pütz M.': 2}",0.0519016873789587,0.0011261261261261261,0.004018747414045899,0.36554126034695783,1107,lower
Horochodec,2,0.75,0.5,0.000663129973474801,0.5,2,0.0016233766233766235,1,"{'Cycn': 1, 'Pütz M.': 2}",0.0519016873789587,0.0011261261261261261,0.004018747414045899,0.36554126034695783,1108,lower
Huji,2,0.75,0.5,0.000663129973474801,0.5,2,0.0016233766233766235,1,"{'Cycn': 1, 'Pütz M.': 2}",0.0519016873789587,0.0011261261261261261,0.004018747414045899,0.36554126034695783,1109,lower
Jkü,2,0.75,0.5,0.000663129973474801,0.5,2,0.0016233766233766235,1,"{'Cycn': 1, 'Pütz M.': 2}",0.0519016873789587,0.0011261261261261261,0.004018747414045899,0.36554126034695783,1110,lower
Ketil3,2,0.75,0.5,0.000663129973474801,0.5,2,0.0016233766233766235,1,"{'Cycn': 1, 'Pütz M.': 2}",0.0519016873789587,0.0011261261261261261,0.004018747414045899,0.36554126034695783,1111,lower
Khalid Benjelloun,2,0.75,0.5,0.000663129973474801,0.5,2,0.0016233766233766235,1,"{'Cycn': 1, 'Pütz M.': 2}",0.0519016873789587,0.0011261261261261261,0.004018747414045899,0.36554126034695783,1112,lower
Lennoxfretz,2,0.75,0.5,0.000663129973474801,0.5,2,0.0016233766233766235,1,"{'Cycn': 1, 'Pütz M.': 2}",0.0519016873789587,0.0011261261261261261,0.004018747414045899,0.36554126034695783,1113,lower
Mdmahir,2,0.75,0.5,0.000663129973474801,0.5,2,0.0016233766233766235,1,"{'Cycn': 1, 'Pütz M.': 2}",0.0519016873789587,0.0011261261261261261,0.004018747414045899,0.36554126034695783,1114,lower
Meauk,2,0.75,0.5,0.000663129973474801,0.5,2,0.0016233766233766235,1,"{'Cycn': 1, 'Pütz M.': 2}",0.0519016873789587,0.0011261261261261261,0.004018747414045899,0.36554126034695783,1115,lower
Metaodi,2,0.75,0.5,0.000663129973474801,0.5,2,0.0016233766233766235,1,"{'Cycn': 1, 'Pütz M.': 2}",0.0519016873789587,0.0011261261261261261,0.004018747414045899,0.36554126034695783,1116,lower
Minderbinder,2,0.75,0.5,0.000663129973474801,0.5,2,0.0016233766233766235,1,"{'Cycn': 1, 'Pütz M.': 2}",0.0519016873789587,0.0011261261261261261,0.004018747414045899,0.36554126034695783,1117,lower
Nightdevil,2,0.75,0.5,0.000663129973474801,0.5,2,0.0016233766233766235,1,"{'Cycn': 1, 'Pütz M.': 2}",0.0519016873789587,0.0011261261261261261,0.004018747414045899,0.36554126034695783,1118,lower
Nzfooty,2,0.75,0.5,0.000663129973474801,0.5,2,0.0016233766233766235,1,"{'Cycn': 1, 'Pütz M.': 2}",0.0519016873789587,0.0011261261261261261,0.004018747414045899,0.36554126034695783,1119,lower
Oleksandr Tahayev,2,0.75,0.5,0.000663129973474801,0.5,2,0.0016233766233766235,1,"{'Cycn': 1, 'Pütz M.': 2}",0.0519016873789587,0.0011261261261261261,0.004018747414045899,0.36554126034695783,1120,lower
Pierre Tribhou,2,0.75,0.5,0.000663129973474801,0.5,2,0.0016233766233766235,1,"{'Cycn': 1, 'Pütz M.': 2}",0.0519016873789587,0.0011261261261261261,0.004018747414045899,0.36554126034695783,1121,lower
Programmateur01,2,0.75,0.5,0.000663129973474801,0.5,2,0.0016233766233766235,1,"{'Cycn': 1, 'Pütz M.': 2}",0.0519016873789587,0.0011261261261261261,0.004018747414045899,0.36554126034695783,1122,lower
RickRichards,2,0.75,0.5,0.000663129973474801,0.5,2,0.0016233766233766235,1,"{'Cycn': 1, 'Pütz M.': 2}",0.0519016873789587,0.0011261261261261261,0.004018747414045899,0.36554126034695783,1123,lower
SIryn,2,0.75,0.5,0.000663129973474801,0.5,2,0.0016233766233766235,1,"{'Cycn': 1, 'Pütz M.': 2}",0.0519016873789587,0.0011261261261261261,0.004018747414045899,0.36554126034695783,1124,lower
SR5,2,0.75,0.5,0.000663129973474801,0.5,2,0.0016233766233766235,1,"{'Cycn': 1, 'Pütz M.': 2}",0.0519016873789587,0.0011261261261261261,0.004018747414045899,0.36554126034695783,1125,lower
SRW808,2,0.75,0.5,0.000663129973474801,0.5,2,0.0016233766233766235,1,"{'Cycn': 1, 'Pütz M.': 2}",0.0519016873789587,0.0011261261261261261,0.004018747414045899,0.36554126034695783,1126,lower
STA3816,2,0.75,0.5,0.000663129973474801,0.5,2,0.0016233766233766235,1,"{'Cycn': 1, 'Pütz M.': 2}",0.0519016873789587,0.0011261261261261261,0.004018747414045899,0.36554126034695783,1127,lower
Sam.Donvil,2,0.75,0.5,0.000663129973474801,0.5,2,0.0016233766233766235,1,"{'Cycn': 1, 'Pütz M.': 2}",0.0519016873789587,0.0011261261261261261,0.004018747414045899,0.36554126034695783,1128,lower
Seegge,2,0.75,0.5,0.000663129973474801,0.5,2,0.0016233766233766235,1,"{'Cycn': 1, 'Pütz M.': 2}",0.0519016873789587,0.0011261261261261261,0.004018747414045899,0.36554126034695783,1129,lower
Sheltine,2,0.75,0.5,0.000663129973474801,0.5,2,0.0016233766233766235,1,"{'Cycn': 1, 'Pütz M.': 2}",0.0519016873789587,0.0011261261261261261,0.004018747414045899,0.36554126034695783,1130,lower
Sportsguy17,2,0.75,0.5,0.000663129973474801,0.5,2,0.0016233766233766235,1,"{'Cycn': 1, 'Pütz M.': 2}",0.0519016873789587,0.0011261261261261261,0.004018747414045899,0.36554126034695783,1131,lower
Th4n3r,2,0.75,0.5,0.000663129973474801,0.5,2,0.0016233766233766235,1,"{'Cycn': 1, 'Pütz M.': 2}",0.0519016873789587,0.0011261261261261261,0.004018747414045899,0.36554126034695783,1132,lower
Tiputini,2,0.75,0.5,0.000663129973474801,0.5,2,0.0016233766233766235,1,"{'Cycn': 1, 'Pütz M.': 2}",0.0519016873789587,0.0011261261261261261,0.004018747414045899,0.36554126034695783,1133,lower
UO244709,2,0.75,0.5,0.000663129973474801,0.5,2,0.0016233766233766235,1,"{'Cycn': 1, 'Pütz M.': 2}",0.0519016873789587,0.0011261261261261261,0.004018747414045899,0.36554126034695783,1134,lower
Ustill,2,0.75,0.5,0.000663129973474801,0.5,2,0.0016233766233766235,1,"{'Cycn': 1, 'Pütz M.': 2}",0.0519016873789587,0.0011261261261261261,0.004018747414045899,0.36554126034695783,1135,lower
Utoutouto,2,0.75,0.5,0.000663129973474801,0.5,2,0.0016233766233766235,1,"{'Cycn': 1, 'Pütz M.': 2}",0.0519016873789587,0.0011261261261261261,0.004018747414045899,0.36554126034695783,1136,lower
Wikilanemak,2,0.75,0.5,0.000663129973474801,0.5,2,0.0016233766233766235,1,"{'Cycn': 1, 'Pütz M.': 2}",0.0519016873789587,0.0011261261261261261,0.004018747414045899,0.36554126034695783,1137,lower
Wla,2,0.75,0.5,0.000663129973474801,0.5,2,0.0016233766233766235,1,"{'Cycn': 1, 'Pütz M.': 2}",0.0519016873789587,0.0011261261261261261,0.004018747414045899,0.36554126034695783,1138,lower
X201,2,0.75,0.5,0.000663129973474801,0.5,2,0.0016233766233766235,1,"{'Cycn': 1, 'Pütz M.': 2}",0.0519016873789587,0.0011261261261261261,0.004018747414045899,0.36554126034695783,1139,lower
Yokra,2,0.75,0.5,0.000663129973474801,0.5,2,0.0016233766233766235,1,"{'Cycn': 1, 'Pütz M.': 2}",0.0519016873789587,0.0011261261261261261,0.004018747414045899,0.36554126034695783,1140,lower
YuzaTea,2,0.75,0.5,0.000663129973474801,0.5,2,0.0016233766233766235,1,"{'Cycn': 1, 'Pütz M.': 2}",0.0519016873789587,0.0011261261261261261,0.004018747414045899,0.36554126034695783,1141,lower
Zaid Samkari,2,0.75,0.5,0.000663129973474801,0.5,2,0.0016233766233766235,1,"{'Cycn': 1, 'Pütz M.': 2}",0.0519016873789587,0.0011261261261261261,0.004018747414045899,0.36554126034695783,1142,lower
董辰兴,2,0.75,0.5,0.000663129973474801,0.5,2,0.0016233766233766235,1,"{'Cycn': 1, 'Pütz M.': 2}",0.0519016873789587,0.0011261261261261261,0.004018747414045899,0.36554126034695783,1143,lower
2003:66:8F0E:7401:12DD:B1FF:FEB3:C7F7,1,0.75,0.5,0.001326259946949602,0.5,1,0.0008116883116883117,1,"{'Cycn': 1, 'Pütz M.': 2}",0.0,0.0,1.617853226266512e-05,0.36276606091600305,1144,lower
89.91.79.161,1,0.75,0.5,0.001326259946949602,0.5,1,0.0008116883116883117,1,"{'Cycn': 1, 'Pütz M.': 2}",0.0,0.0,1.617853226266512e-05,0.36276606091600305,1145,lower
102.176.65.43,1,0.75,0.5,0.000663129973474801,0.5,1,0.0008116883116883117,1,"{'Cycn': 1, 'Pütz M.': 2}",0.0,0.0,1.617853226266512e-05,0.36263343492130806,1146,lower
115.40.217.55,1,0.75,0.5,0.000663129973474801,0.5,1,0.0008116883116883117,1,"{'Cycn': 1, 'Pütz M.': 2}",0.0,0.0,1.617853226266512e-05,0.36263343492130806,1147,lower
134.109.184.164,1,0.75,0.5,0.000663129973474801,0.5,1,0.0008116883116883117,1,"{'Cycn': 1, 'Pütz M.': 2}",0.0,0.0,1.617853226266512e-05,0.36263343492130806,1148,lower
195.210.149.129,1,0.75,0.5,0.000663129973474801,0.5,1,0.0008116883116883117,1,"{'Cycn': 1, 'Pütz M.': 2}",0.0,0.0,1.617853226266512e-05,0.36263343492130806,1149,lower
2.202.171.32,1,0.75,0.5,0.000663129973474801,0.5,1,0.0008116883116883117,1,"{'Cycn': 1, 'Pütz M.': 2}",0.0,0.0,1.617853226266512e-05,0.36263343492130806,1150,lower
2001:620:400:9:0:0:0:58,1,0.75,0.5,0.000663129973474801,0.5,1,0.0008116883116883117,1,"{'Cycn': 1, 'Pütz M.': 2}",0.0,0.0,1.617853226266512e-05,0.36263343492130806,1151,lower
2003:66:8F03:D901:12DD:B1FF:FEB3:C7F7,1,0.75,0.5,0.000663129973474801,0.5,1,0.0008116883116883117,1,"{'Cycn': 1, 'Pütz M.': 2}",0.0,0.0,1.617853226266512e-05,0.36263343492130806,1152,lower
2003:66:8F12:7201:12DD:B1FF:FEB3:C7F7,1,0.75,0.5,0.000663129973474801,0.5,1,0.0008116883116883117,1,"{'Cycn': 1, 'Pütz M.': 2}",0.0,0.0,1.617853226266512e-05,0.36263343492130806,1153,lower
2003:66:8F7E:3A01:12DD:B1FF:FEB3:C7F7,1,0.75,0.5,0.000663129973474801,0.5,1,0.0008116883116883117,1,"{'Cycn': 1, 'Pütz M.': 2}",0.0,0.0,1.617853226266512e-05,0.36263343492130806,1154,lower
201.43.244.49,1,0.75,0.5,0.000663129973474801,0.5,1,0.0008116883116883117,1,"{'Cycn': 1, 'Pütz M.': 2}",0.0,0.0,1.617853226266512e-05,0.36263343492130806,1155,lower
207.191.12.134,1,0.75,0.5,0.000663129973474801,0.5,1,0.0008116883116883117,1,"{'Cycn': 1, 'Pütz M.': 2}",0.0,0.0,1.617853226266512e-05,0.36263343492130806,1156,lower
212.243.209.194,1,0.75,0.5,0.000663129973474801,0.5,1,0.0008116883116883117,1,"{'Cycn': 1, 'Pütz M.': 2}",0.0,0.0,1.617853226266512e-05,0.36263343492130806,1157,lower
24.186.223.176,1,0.75,0.5,0.000663129973474801,0.5,1,0.0008116883116883117,1,"{'Cycn': 1, 'Pütz M.': 2}",0.0,0.0,1.617853226266512e-05,0.36263343492130806,1158,lower
2A01:CB00:B51:3E00:4DF2:FB31:1B3:3ED0,1,0.75,0.5,0.000663129973474801,0.5,1,0.0008116883116883117,1,"{'Cycn': 1, 'Pütz M.': 2}",0.0,0.0,1.617853226266512e-05,0.36263343492130806,1159,lower
35.189.203.78,1,0.75,0.5,0.000663129973474801,0.5,1,0.0008116883116883117,1,"{'Cycn': 1, 'Pütz M.': 2}",0.0,0.0,1.617853226266512e-05,0.36263343492130806,1160,lower
37.128.42.5,1,0.75,0.5,0.000663129973474801,0.5,1,0.0008116883116883117,1,"{'Cycn': 1, 'Pütz M.': 2}",0.0,0.0,1.617853226266512e-05,0.36263343492130806,1161,lower
46.5.19.120,1,0.75,0.5,0.000663129973474801,0.5,1,0.0008116883116883117,1,"{'Cycn': 1, 'Pütz M.': 2}",0.0,0.0,1.617853226266512e-05,0.36263343492130806,1162,lower
82.58.31.196,1,0.75,0.5,0.000663129973474801,0.5,1,0.0008116883116883117,1,"{'Cycn': 1, 'Pütz M.': 2}",0.0,0.0,1.617853226266512e-05,0.36263343492130806,1163,lower
83.220.93.139,1,0.75,0.5,0.000663129973474801,0.5,1,0.0008116883116883117,1,"{'Cycn': 1, 'Pütz M.': 2}",0.0,0.0,1.617853226266512e-05,0.36263343492130806,1164,lower
84.161.164.245,1,0.75,0.5,0.000663129973474801,0.5,1,0.0008116883116883117,1,"{'Cycn': 1, 'Pütz M.': 2}",0.0,0.0,1.617853226266512e-05,0.36263343492130806,1165,lower
84.186.112.96,1,0.75,0.5,0.000663129973474801,0.5,1,0.0008116883116883117,1,"{'Cycn': 1, 'Pütz M.': 2}",0.0,0.0,1.617853226266512e-05,0.36263343492130806,1166,lower
84.196.140.74,1,0.75,0.5,0.000663129973474801,0.5,1,0.0008116883116883117,1,"{'Cycn': 1, 'Pütz M.': 2}",0.0,0.0,1.617853226266512e-05,0.36263343492130806,1167,lower
86.59.104.101,1,0.75,0.5,0.000663129973474801,0.5,1,0.0008116883116883117,1,"{'Cycn': 1, 'Pütz M.': 2}",0.0,0.0,1.617853226266512e-05,0.36263343492130806,1168,lower
88.103.32.142,1,0.75,0.5,0.000663129973474801,0.5,1,0.0008116883116883117,1,"{'Cycn': 1, 'Pütz M.': 2}",0.0,0.0,1.617853226266512e-05,0.36263343492130806,1169,lower
88.79.117.147,1,0.75,0.5,0.000663129973474801,0.5,1,0.0008116883116883117,1,"{'Cycn': 1, 'Pütz M.': 2}",0.0,0.0,1.617853226266512e-05,0.36263343492130806,1170,lower
89.110.18.195,1,0.75,0.5,0.000663129973474801,0.5,1,0.0008116883116883117,1,"{'Cycn': 1, 'Pütz M.': 2}",0.0,0.0,1.617853226266512e-05,0.36263343492130806,1171,lower
89.129.166.22,1,0.75,0.5,0.000663129973474801,0.5,1,0.0008116883116883117,1,"{'Cycn': 1, 'Pütz M.': 2}",0.0,0.0,1.617853226266512e-05,0.36263343492130806,1172,lower
91.81.68.157,1,0.75,0.5,0.000663129973474801,0.5,1,0.0008116883116883117,1,"{'Cycn': 1, 'Pütz M.': 2}",0.0,0.0,1.617853226266512e-05,0.36263343492130806,1173,lower
94.109.36.147,1,0.75,0.5,0.000663129973474801,0.5,1,0.0008116883116883117,1,"{'Cycn': 1, 'Pütz M.': 2}",0.0,0.0,1.617853226266512e-05,0.36263343492130806,1174,lower
94.37.164.30,1,0.75,0.5,0.000663129973474801,0.5,1,0.0008116883116883117,1,"{'Cycn': 1, 'Pütz M.': 2}",0.0,0.0,1.617853226266512e-05,0.36263343492130806,1175,lower
Aieieprazu,1,0.75,0.5,0.000663129973474801,0.5,1,0.0008116883116883117,1,"{'Cycn': 1, 'Pütz M.': 2}",0.0,0.0,1.617853226266512e-05,0.36263343492130806,1176,lower
Aksndls,1,0.75,0.5,0.000663129973474801,0.5,1,0.0008116883116883117,1,"{'Cycn': 1, 'Pütz M.': 2}",0.0,0.0,1.617853226266512e-05,0.36263343492130806,1177,lower
Alangi derick,1,0.75,0.5,0.000663129973474801,0.5,1,0.0008116883116883117,1,"{'Cycn': 1, 'Pütz M.': 2}",0.0,0.0,1.617853226266512e-05,0.36263343492130806,1178,lower
Amirrezakarimii,1,0.75,0.5,0.000663129973474801,0.5,1,0.0008116883116883117,1,"{'Cycn': 1, 'Pütz M.': 2}",0.0,0.0,1.617853226266512e-05,0.36263343492130806,1179,lower
Anonymous_username_583,1,0.75,0.5,0.000663129973474801,0.5,1,0.0008116883116883117,1,"{'Cycn': 1, 'Pütz M.': 2}",0.0,0.0,1.617853226266512e-05,0.36263343492130806,1180,lower
Bonga,1,0.75,0.5,0.000663129973474801,0.5,1,0.0008116883116883117,1,"{'Cycn': 1, 'Pütz M.': 2}",0.0,0.0,1.617853226266512e-05,0.36263343492130806,1181,lower
Bonvol,1,0.75,0.5,0.000663129973474801,0.5,1,0.0008116883116883117,1,"{'Cycn': 1, 'Pütz M.': 2}",0.0,0.0,1.617853226266512e-05,0.36263343492130806,1182,lower
CalvinBall,1,0.75,0.5,0.000663129973474801,0.5,1,0.0008116883116883117,1,"{'Cycn': 1, 'Pütz M.': 2}",0.0,0.0,1.617853226266512e-05,0.36263343492130806,1183,lower
Christoph Braun,1,0.75,0.5,0.000663129973474801,0.5,1,0.0008116883116883117,1,"{'Cycn': 1, 'Pütz M.': 2}",0.0,0.0,1.617853226266512e-05,0.36263343492130806,1184,lower
Cipnrkorvo,1,0.75,0.5,0.000663129973474801,0.5,1,0.0008116883116883117,1,"{'Cycn': 1, 'Pütz M.': 2}",0.0,0.0,1.617853226266512e-05,0.36263343492130806,1185,lower
Defjoy,1,0.75,0.5,0.000663129973474801,0.5,1,0.0008116883116883117,1,"{'Cycn': 1, 'Pütz M.': 2}",0.0,0.0,1.617853226266512e-05,0.36263343492130806,1186,lower
Deror avi,1,0.75,0.5,0.000663129973474801,0.5,1,0.0008116883116883117,1,"{'Cycn': 1, 'Pütz M.': 2}",0.0,0.0,1.617853226266512e-05,0.36263343492130806,1187,lower
Dm121,1,0.75,0.5,0.000663129973474801,0.5,1,0.0008116883116883117,1,"{'Cycn': 1, 'Pütz M.': 2}",0.0,0.0,1.617853226266512e-05,0.36263343492130806,1188,lower
Dmelk,1,0.75,0.5,0.000663129973474801,0.5,1,0.0008116883116883117,1,"{'Cycn': 1, 'Pütz M.': 2}",0.0,0.0,1.617853226266512e-05,0.36263343492130806,1189,lower
Eduen,1,0.75,0.5,0.000663129973474801,0.5,1,0.0008116883116883117,1,"{'Cycn': 1, 'Pütz M.': 2}",0.0,0.0,1.617853226266512e-05,0.36263343492130806,1190,lower
Franky79,1,0.75,0.5,0.000663129973474801,0.5,1,0.0008116883116883117,1,"{'Cycn': 1, 'Pütz M.': 2}",0.0,0.0,1.617853226266512e-05,0.36263343492130806,1191,lower
Gollam,1,0.75,0.5,0.000663129973474801,0.5,1,0.0008116883116883117,1,"{'Cycn': 1, 'Pütz M.': 2}",0.0,0.0,1.617853226266512e-05,0.36263343492130806,1192,lower
Gotar,1,0.75,0.5,0.000663129973474801,0.5,1,0.0008116883116883117,1,"{'Cycn': 1, 'Pütz M.': 2}",0.0,0.0,1.617853226266512e-05,0.36263343492130806,1193,lower
Hektor12,1,0.75,0.5,0.000663129973474801,0.5,1,0.0008116883116883117,1,"{'Cycn': 1, 'Pütz M.': 2}",0.0,0.0,1.617853226266512e-05,0.36263343492130806,1194,lower
Ilustrador Wp,1,0.75,0.5,0.000663129973474801,0.5,1,0.0008116883116883117,1,"{'Cycn': 1, 'Pütz M.': 2}",0.0,0.0,1.617853226266512e-05,0.36263343492130806,1195,lower
Jackentasche,1,0.75,0.5,0.000663129973474801,0.5,1,0.0008116883116883117,1,"{'Cycn': 1, 'Pütz M.': 2}",0.0,0.0,1.617853226266512e-05,0.36263343492130806,1196,lower
Jmcasals,1,0.75,0.5,0.000663129973474801,0.5,1,0.0008116883116883117,1,"{'Cycn': 1, 'Pütz M.': 2}",0.0,0.0,1.617853226266512e-05,0.36263343492130806,1197,lower
Johnbod,1,0.75,0.5,0.000663129973474801,0.5,1,0.0008116883116883117,1,"{'Cycn': 1, 'Pütz M.': 2}",0.0,0.0,1.617853226266512e-05,0.36263343492130806,1198,lower
Keasungs,1,0.75,0.5,0.000663129973474801,0.5,1,0.0008116883116883117,1,"{'Cycn': 1, 'Pütz M.': 2}",0.0,0.0,1.617853226266512e-05,0.36263343492130806,1199,lower
Kertraon,1,0.75,0.5,0.000663129973474801,0.5,1,0.0008116883116883117,1,"{'Cycn': 1, 'Pütz M.': 2}",0.0,0.0,1.617853226266512e-05,0.36263343492130806,1200,lower
Kienny,1,0.75,0.5,0.000663129973474801,0.5,1,0.0008116883116883117,1,"{'Cycn': 1, 'Pütz M.': 2}",0.0,0.0,1.617853226266512e-05,0.36263343492130806,1201,lower
Kopde,1,0.75,0.5,0.000663129973474801,0.5,1,0.0008116883116883117,1,"{'Cycn': 1, 'Pütz M.': 2}",0.0,0.0,1.617853226266512e-05,0.36263343492130806,1202,lower
Leandrod,1,0.75,0.5,0.000663129973474801,0.5,1,0.0008116883116883117,1,"{'Cycn': 1, 'Pütz M.': 2}",0.0,0.0,1.617853226266512e-05,0.36263343492130806,1203,lower
Limonadis,1,0.75,0.5,0.000663129973474801,0.5,1,0.0008116883116883117,1,"{'Cycn': 1, 'Pütz M.': 2}",0.0,0.0,1.617853226266512e-05,0.36263343492130806,1204,lower
Marc-André Aßbrock,1,0.75,0.5,0.000663129973474801,0.5,1,0.0008116883116883117,1,"{'Cycn': 1, 'Pütz M.': 2}",0.0,0.0,1.617853226266512e-05,0.36263343492130806,1205,lower
